Season,Number,PlayerGameID
2025,83,991304410
2025,82,991304411
2025,22,991304413
2025,49,991304414
2025,51,991304416
2025,61,991304418
2025,87,991304419
2025,28,991304423
2025,93,991304426
2025,66,991304429
2025,40,991304433
2025,77,991304434
2025,47,991304435
2025,27,991304437
2025,20,991304442
2025,9,991304443
2025,99,991304444
2025,1,991304446
2025,36,991304449
2025,88,991304450
2025,12,991304454
2025,75,991304456
2025,29,991304457
2025,78,991304458
2025,56,991304459
2025,4,991304466
2025,89,991304467
2025,58,991304468
2025,35,991304472
2025,23,991304473
2025,72,991304475
2025,25,991304476
2025,44,991304480
2025,71,991304481
2025,43,991304482
2025,37,991304487
2025,96,991304488
2025,34,991304489
2025,53,991304490
2025,67,991304491
2025,90,991304493
2025,84,991304494
2025,2,991304496
2025,18,991304498
2025,26,991304503
2025,10,991304504
2025,55,991304506
2025,97,991304507
2025,59,991304508
2025,92,991304510
2025,76,991304511
2025,60,991304512
2025,5,991304513
2025,46,991304516
2025,19,991304517
2025,42,991304520
2025,38,991304522
2025,70,991304523
2025,64,991304524
2025,39,991304525
2025,68,991304526
2025,41,991304530
2025,73,991304532
2025,79,991304540
2025,91,991304541
2025,85,991304542
2025,97,991304368
2025,0,991304369
2025,99,991304370
2025,5,991304372
2025,90,991304375
2025,43,991304377
2025,10,991304378
2025,24,991304380
2025,81,991304381
2025,14,991304383
2025,4,991304387
2025,1,991304388
2025,2,991304391
2025,20,991304392
2025,84,991304399
2025,82,991304404
2025,74,991304405
2025,33,991304408
2025,92,991304412
2025,13,991304415
2025,34,991304417
2025,11,991304420
2025,26,991304421
2025,36,991304422
2025,9,991304424
2025,67,991304425
2025,59,991304427
2025,53,991304428
2025,72,991304430
2025,8,991304431
2025,27,991304432
2025,29,991304436
2025,37,991304438
2025,83,991304439
2025,47,991304440
2025,23,991304441
2025,55,991304445
2025,21,991304447
2025,75,991304448
2025,42,991304451
2025,58,991304452
2025,19,991304453
2025,94,991304455
2025,32,991304460
2025,95,991304461
2025,39,991304462
2025,41,991304463
2025,38,991304464
2025,52,991304465
2025,15,991304469
2025,86,991304470
2025,91,991304471
2025,88,991304474
2025,28,991304477
2025,64,991304478
2025,48,991304479
2025,63,991304483
2025,61,991304484
2025,17,991304485
2025,65,991304486
2025,44,991304492
2025,50,991304495
2025,6,991304497
2025,76,991304499
2025,3,991304500
2025,22,991304501
2025,18,991304502
2025,40,991304505
2025,36,991305436
2025,51,991304509
2025,77,991304514
2025,89,991304515
2025,43,991304518
2025,78,991304519
2025,57,991304521
2025,62,991304527
2025,69,991304528
2025,31,991304529
2025,35,991304531
2025,56,991304533
2025,85,991304534
2025,,991304535
2025,,991304536
2025,79,991304537
2025,49,991304538
2025,70,991304539
2025,46,991304543
2025,17,991304544
2025,93,991304545
2025,73,991304546
2025,35,991304547
2025,18,991306352
2025,70,991306353
2025,13,991306354
2025,56,991306356
2025,90,991306359
2025,99,991306362
2025,14,991306365
2025,71,991306369
2025,77,991306370
2025,6,991306373
2025,16,991306376
2025,21,991306379
2025,3,991306380
2025,75,991306382
2025,93,991306385
2025,34,991306388
2025,28,991306394
2025,42,991306396
2025,4,991306397
2025,63,991306399
2025,76,991306401
2025,87,991306404
2025,12,991306406
2025,55,991306409
2025,92,991306420
2025,29,991306422
2025,1,991306426
2025,38,991306431
2025,36,991306433
2025,24,991306434
2025,89,991306438
2025,68,991306440
2025,94,991306442
2025,32,991306443
2025,49,991306446
2025,19,991306448
2025,84,991306449
2025,8,991306451
2025,0,991306464
2025,39,991306466
2025,95,991306470
2025,53,991306474
2025,64,991306478
2025,74,991306484
2025,5,991306488
2025,7,991306490
2025,15,991306497
2025,9,991306499
2025,25,991306501
2025,96,991306505
2025,20,991306507
2025,30,991306508
2025,85,991306511
2025,17,991306515
2025,51,991306517
2025,88,991306519
2025,45,991306521
2025,22,991306525
2025,65,991306530
2025,23,991306534
2025,52,991306539
2025,26,991306540
2025,41,991306554
2025,86,991306556
2025,35,991306563
2025,81,991306565
2025,54,991306570
2025,48,991306571
2025,40,991306575
2025,98,991306579
2025,82,991306581
2025,73,991306589
2025,80,991306606
2025,11,991306608
2025,27,991306614
2025,31,991306617
2025,47,991306622
2025,33,991306624
2025,37,991306629
2025,69,991306633
2025,67,991306635
2025,46,991306637
2025,38,991306640
2025,41,991306641
2025,91,991306643
2025,36,991306646
2025,59,991306650
2025,62,991306652
2025,61,991306660
2025,16,991306355
2025,68,991306357
2025,60,991306358
2025,98,991306360
2025,11,991306361
2025,52,991306363
2025,34,991306364
2025,95,991306366
2025,96,991306367
2025,12,991306368
2025,70,991306375
2025,92,991306377
2025,29,991306383
2025,4,991306387
2025,72,991306390
2025,8,991306391
2025,47,991306393
2025,5,991306403
2025,23,991306407
2025,86,991306411
2025,3,991306413
2025,41,991306415
2025,85,991306417
2025,13,991306419
2025,76,991306424
2025,67,991306428
2025,52,991306429
2025,21,991306436
2025,66,991306441
2025,40,991306445
2025,88,991306453
2025,14,991306454
2025,10,991306456
2025,58,991306458
2025,74,991306460
2025,55,991306462
2025,15,991306468
2025,51,991306472
2025,89,991306476
2025,17,991306480
2025,84,991306482
2025,87,991306486
2025,0,991306493
2025,1,991306495
2025,97,991306503
2025,31,991306512
2025,62,991306523
2025,46,991306526
2025,2,991306528
2025,32,991306532
2025,50,991306536
2025,48,991306542
2025,36,991306545
2025,99,991306547
2025,75,991306549
2025,39,991306551
2025,38,991306558
2025,53,991306560
2025,90,991306562
2025,33,991306566
2025,6,991306568
2025,65,991306573
2025,73,991306577
2025,19,991306583
2025,42,991306585
2025,59,991306587
2025,43,991306592
2025,45,991306593
2025,43,991306595
2025,49,991306597
2025,57,991306598
2025,26,991306600
2025,24,991306601
2025,42,991306603
2025,80,991306604
2025,69,991306611
2025,18,991306620
2025,61,991306627
2025,91,991306631
2025,83,991306639
2025,63,991306648
2025,64,991306654
2025,40,991306657
2025,27,991306659
2025,35,991306662
2025,44,991306372
2025,14,991306374
2025,6,991306381
2025,19,991306384
2025,94,991306400
2025,72,991306410
2025,83,991306418
2025,63,991306423
2025,2,991306435
2025,77,991306437
2025,13,991306439
2025,21,991306455
2025,37,991306459
2025,99,991306461
2025,30,991306463
2025,98,991306471
2025,50,991306475
2025,5,991306477
2025,68,991306479
2025,95,991306481
2025,73,991306483
2025,40,991306485
2025,92,991306487
2025,56,991306489
2025,43,991306491
2025,46,991306494
2025,85,991306498
2025,7,991306500
2025,8,991306502
2025,97,991306504
2025,70,991306506
2025,91,991306514
2025,54,991306516
2025,49,991306520
2025,9,991306524
2025,3,991306533
2025,79,991306537
2025,29,991306541
2025,64,991306543
2025,65,991306544
2025,93,991306546
2025,74,991306550
2025,39,991306552
2025,48,991306567
2025,52,991306574
2025,87,991306576
2025,62,991306586
2025,81,991306590
2025,53,991306599
2025,32,991306602
2025,0,991306605
2025,17,991306609
2025,39,991306610
2025,18,991306612
2025,26,991306613
2025,36,991306615
2025,61,991306619
2025,96,991306621
2025,16,991306628
2025,41,991306636
2025,27,991306645
2025,84,991306649
2025,23,991306653
2025,86,991306656
2025,15,991306658
2025,11,991306663
2025,33,991306664
2025,4,991306666
2025,80,991306668
2025,35,991306669
2025,55,991306670
2025,57,991306671
2025,22,991306672
2025,75,991306673
2025,28,991306674
2025,67,991306675
2025,20,991306676
2025,47,991306677
2025,35,991306678
2025,25,991306680
2025,31,991306684
2025,45,991306685
2025,66,991306687
2025,34,991306688
2025,71,991306689
2025,42,991306690
2025,58,991306696
2025,43,991306698
2025,88,991306699
2025,15,991306371
2025,7,991306378
2025,75,991306386
2025,93,991306389
2025,71,991306392
2025,2,991306395
2025,78,991306398
2025,96,991306402
2025,95,991306405
2025,85,991306408
2025,55,991306412
2025,28,991306414
2025,23,991306416
2025,21,991306421
2025,17,991306425
2025,77,991306427
2025,11,991306430
2025,13,991306432
2025,36,991306444
2025,68,991306447
2025,30,991306450
2025,16,991306452
2025,25,991306457
2025,3,991306465
2025,7,991306467
2025,53,991306469
2025,9,991306473
2025,50,991306492
2025,8,991306496
2025,90,991306509
2025,74,991306510
2025,0,991306513
2025,92,991306518
2025,87,991306522
2025,5,991306527
2025,34,991306529
2025,20,991306531
2025,91,991306535
2025,99,991306538
2025,61,991306548
2025,89,991306553
2025,58,991306555
2025,79,991306557
2025,33,991306559
2025,29,991306561
2025,56,991306564
2025,52,991306569
2025,57,991306572
2025,35,991306578
2025,19,991306580
2025,86,991306582
2025,38,991306584
2025,43,991306588
2025,47,991306591
2025,81,991306594
2025,54,991306596
2025,80,991306607
2025,67,991306616
2025,26,991306618
2025,40,991306623
2025,70,991306625
2025,97,991306626
2025,59,991306630
2025,41,991306632
2025,69,991306634
2025,35,991306638
2025,82,991306642
2025,62,991306644
2025,88,991306647
2025,22,991306651
2025,63,991306655
2025,94,991306661
2025,49,991306665
2025,12,991306667
2025,72,991306679
2025,39,991306681
2025,66,991306682
2025,84,991306683
2025,37,991306686
2025,83,991306691
2025,31,991306692
2025,27,991306693
2025,48,991306694
2025,65,991306695
2025,42,991306697
2025,37,991306700
2025,31,991306701
2025,44,991306702
2025,76,991306710
2025,8,991306714
2025,81,991306717
2025,85,991306718
2025,5,991306723
2025,13,991306726
2025,11,991306727
2025,84,991306730
2025,2,991306734
2025,7,991306736
2025,14,991306743
2025,48,991306748
2025,65,991306749
2025,22,991306752
2025,39,991306755
2025,4,991306756
2025,44,991306758
2025,33,991306759
2025,23,991306760
2025,21,991306761
2025,71,991306765
2025,38,991306771
2025,90,991306774
2025,97,991306775
2025,95,991306776
2025,45,991306777
2025,53,991306779
2025,9,991306780
2025,32,991306784
2025,49,991306785
2025,69,991306786
2025,25,991306788
2025,77,991306790
2025,61,991306791
2025,59,991306792
2025,55,991306794
2025,37,991306796
2025,41,991306797
2025,26,991306799
2025,51,991306800
2025,98,991306801
2025,0,991306802
2025,3,991306803
2025,28,991306804
2025,99,991306806
2025,62,991306807
2025,17,991306809
2025,15,991306811
2025,29,991306812
2025,54,991306813
2025,75,991306815
2025,1,991306816
2025,10,991306817
2025,6,991306820
2025,26,991306822
2025,88,991306823
2025,87,991306825
2025,70,991306831
2025,64,991306833
2025,80,991306834
2025,83,991306835
2025,30,991306836
2025,68,991306837
2025,96,991306840
2025,24,991306841
2025,35,991306842
2025,18,991306844
2025,86,991306845
2025,82,991306847
2025,34,991306848
2025,66,991306849
2025,58,991306852
2025,92,991306853
2025,36,991306855
2025,43,991306856
2025,31,991306857
2025,93,991306859
2025,91,991306862
2025,52,991306863
2025,47,991306864
2025,19,991306865
2025,17,991306866
2025,29,991306870
2025,39,991306872
2025,37,991306873
2025,16,991306874
2025,42,991306875
2025,74,991306876
2025,72,991306880
2025,63,991306881
2025,46,991306882
2025,14,991306703
2025,57,991306704
2025,24,991306705
2025,54,991306706
2025,86,991306707
2025,10,991306708
2025,69,991306709
2025,18,991306711
2025,97,991306712
2025,77,991306713
2025,51,991306715
2025,78,991306716
2025,98,991306719
2025,19,991306720
2025,29,991306721
2025,31,991306722
2025,2,991306724
2025,91,991306725
2025,26,991306728
2025,85,991306729
2025,30,991306731
2025,71,991306732
2025,94,991306733
2025,12,991306735
2025,96,991306737
2025,92,991306738
2025,55,991306739
2025,73,991306740
2025,4,991306741
2025,39,991306742
2025,99,991306744
2025,16,991306745
2025,3,991306746
2025,1,991306747
2025,60,991306750
2025,67,991306751
2025,13,991306753
2025,89,991306754
2025,52,991306757
2025,63,991306762
2025,53,991306763
2025,62,991306764
2025,6,991306766
2025,37,991306767
2025,61,991306768
2025,88,991306769
2025,25,991306770
2025,84,991306772
2025,87,991306773
2025,79,991306778
2025,8,991306781
2025,5,991306782
2025,36,991306783
2025,75,991306787
2025,86,991306789
2025,35,991306793
2025,6,991306795
2025,38,991306798
2025,20,991306805
2025,93,991306808
2025,50,991306810
2025,24,991306814
2025,82,991306818
2025,11,991306819
2025,95,991306821
2025,15,991306824
2025,0,991306826
2025,40,991306827
2025,90,991306828
2025,45,991306829
2025,74,991306830
2025,58,991306832
2025,48,991306838
2025,64,991306839
2025,41,991306843
2025,83,991306846
2025,72,991306850
2025,23,991306851
2025,16,991306854
2025,56,991306858
2025,59,991306860
2025,32,991306861
2025,47,991306867
2025,68,991306868
2025,22,991306869
2025,66,991306871
2025,46,991306877
2025,10,991306878
2025,51,991306879
2025,92,991308440
2025,45,991308443
2025,97,991308446
2025,69,991308448
2025,11,991308449
2025,27,991308450
2025,1,991308451
2025,73,991308452
2025,99,991308453
2025,60,991308454
2025,58,991308456
2025,17,991308460
2025,7,991308461
2025,14,991308462
2025,32,991308463
2025,76,991308467
2025,52,991308468
2025,26,991308470
2025,88,991308471
2025,66,991308473
2025,91,991308475
2025,9,991308476
2025,87,991308480
2025,39,991308481
2025,15,991308485
2025,19,991308486
2025,6,991308488
2025,21,991308489
2025,57,991308490
2025,23,991308493
2025,3,991308494
2025,2,991308495
2025,41,991308496
2025,55,991308497
2025,82,991308498
2025,18,991308499
2025,5,991308501
2025,84,991308502
2025,50,991308503
2025,79,991308505
2025,28,991308506
2025,53,991308509
2025,10,991308515
2025,4,991308516
2025,70,991308519
2025,8,991308524
2025,47,991308529
2025,13,991308530
2025,74,991308531
2025,46,991308535
2025,86,991308536
2025,75,991308538
2025,64,991308539
2025,42,991308542
2025,40,991308543
2025,80,991308548
2025,24,991308552
2025,0,991308554
2025,22,991308555
2025,94,991308556
2025,20,991308560
2025,72,991308562
2025,25,991308563
2025,93,991308564
2025,48,991308565
2025,90,991308566
2025,68,991308568
2025,56,991308569
2025,67,991308570
2025,35,991308572
2025,71,991308575
2025,65,991308577
2025,29,991308579
2025,33,991308581
2025,44,991308582
2025,85,991308584
2025,81,991308585
2025,96,991308587
2025,31,991308590
2025,98,991308591
2025,43,991308597
2025,37,991308598
2025,77,991308600
2025,61,991308603
2025,89,991308604
2025,83,991308605
2025,49,991308607
2025,30,991308610
2025,59,991308611
2025,,991308612
2025,36,991308615
2025,9,991308438
2025,3,991308439
2025,59,991308441
2025,19,991308442
2025,93,991308444
2025,85,991308445
2025,95,991308447
2025,72,991308455
2025,96,991308457
2025,83,991308458
2025,74,991308459
2025,49,991308464
2025,64,991308465
2025,65,991308466
2025,81,991308469
2025,97,991308472
2025,58,991308474
2025,26,991308477
2025,18,991308478
2025,0,991308479
2025,12,991308482
2025,44,991308483
2025,0,991308484
2025,23,991308487
2025,34,991308491
2025,76,991308492
2025,87,991308500
2025,21,991308504
2025,70,991308507
2025,57,991308508
2025,8,991308510
2025,55,991308511
2025,67,991308512
2025,84,991308513
2025,17,991308514
2025,5,991308517
2025,73,991308518
2025,24,991308520
2025,89,991308521
2025,75,991308522
2025,28,991308523
2025,82,991308525
2025,98,991308526
2025,41,991308527
2025,80,991308528
2025,43,991308532
2025,90,991308533
2025,45,991308534
2025,13,991308537
2025,61,991308540
2025,2,991308541
2025,69,991308544
2025,37,991308545
2025,99,991308546
2025,31,991308547
2025,35,991308549
2025,54,991308550
2025,15,991308551
2025,1,991308553
2025,27,991308557
2025,25,991308558
2025,29,991308559
2025,22,991308561
2025,53,991308567
2025,60,991308571
2025,48,991308573
2025,33,991308574
2025,63,991308576
2025,99,991308578
2025,94,991308580
2025,44,991308583
2025,9,991308586
2025,71,991308588
2025,51,991308589
2025,86,991308592
2025,2,991308593
2025,6,991308594
2025,8,991308595
2025,91,991308596
2025,39,991308599
2025,25,991308601
2025,5,991308602
2025,38,991308606
2025,46,991308608
2025,12,991308609
2025,48,991308613
2025,68,991308614
2025,30,991308616
2025,75,991308622
2025,97,991308623
2025,55,991308624
2025,90,991308626
2025,15,991308629
2025,74,991308632
2025,22,991308635
2025,33,991308636
2025,21,991308637
2025,13,991308638
2025,29,991308640
2025,86,991308642
2025,84,991308643
2025,98,991308644
2025,11,991308645
2025,17,991308646
2025,23,991308648
2025,71,991308650
2025,83,991308654
2025,43,991308656
2025,45,991308657
2025,37,991308661
2025,0,991308663
2025,14,991308665
2025,12,991308667
2025,49,991308668
2025,26,991308669
2025,52,991308672
2025,90,991308673
2025,41,991308676
2025,27,991308677
2025,94,991308678
2025,6,991308681
2025,10,991308682
2025,9,991308683
2025,72,991308686
2025,32,991308690
2025,8,991308691
2025,16,991308693
2025,31,991308695
2025,7,991308696
2025,24,991308698
2025,48,991308699
2025,69,991308702
2025,5,991308703
2025,76,991308704
2025,78,991308705
2025,35,991308706
2025,64,991308707
2025,25,991308708
2025,51,991308712
2025,39,991308713
2025,54,991308714
2025,60,991308715
2025,92,991308719
2025,19,991308721
2025,70,991308723
2025,72,991308726
2025,2,991308733
2025,4,991308734
2025,57,991308735
2025,87,991308736
2025,22,991308737
2025,73,991308741
2025,50,991308742
2025,56,991308745
2025,44,991308751
2025,89,991308752
2025,42,991308754
2025,82,991308755
2025,27,991308757
2025,85,991308759
2025,79,991308761
2025,34,991308764
2025,18,991308766
2025,81,991308767
2025,46,991308768
2025,30,991308769
2025,53,991308771
2025,65,991308772
2025,40,991308787
2025,47,991309319
2025,22,991308620
2025,42,991308621
2025,78,991308625
2025,98,991308627
2025,45,991308628
2025,30,991308630
2025,93,991308631
2025,33,991308633
2025,55,991308634
2025,75,991308639
2025,97,991308641
2025,37,991308647
2025,87,991308649
2025,7,991308651
2025,84,991308652
2025,11,991308653
2025,43,991308655
2025,51,991308658
2025,67,991308659
2025,69,991308660
2025,92,991308662
2025,18,991308664
2025,49,991308666
2025,32,991308670
2025,58,991308671
2025,44,991308674
2025,21,991308675
2025,64,991308679
2025,2,991308680
2025,4,991308684
2025,71,991308685
2025,23,991308687
2025,76,991308688
2025,14,991308689
2025,3,991308692
2025,8,991308694
2025,6,991308697
2025,27,991308700
2025,1,991308701
2025,26,991308709
2025,17,991308710
2025,72,991308711
2025,24,991308716
2025,0,991308717
2025,5,991308718
